,Unnamed: 0,msno,song_id,source_system_tab,source_screen_name,source_type,target,name,isrc,city,bd,gender,registered_via,registration_init_time,expiration_date
348,348,wRKpx+fzd5Eb0c73MIooZzvPpdOyOnMg1hAKh5dohaw=,P9D6C6XHotwuJK+lDT8JBBd5tyioJHrqZYdj8kpL6oQ=,my library,Local playlist more,local-library,1,再見陌生人,TWUM71400042,14,24,male,9,20131228,20171029
349,349,mGRmAKp6luFlTzh/LOSiaResvIat12ErReDU7cGHV38=,OvBQMyjY7MptAz37Z+k4WnEhktIf/FbBvpjqDyqEsAg=,my library,Local playlist more,local-playlist,1,吼【可口可樂[年份瓶2015未來版]活動主題曲】,TWK231488840,4,16,male,7,20161113,20170912
350,350,wRKpx+fzd5Eb0c73MIooZzvPpdOyOnMg1hAKh5dohaw=,syMOxpgKepmGSuD4tRGAWDrEVNJqrKVcE+Ic0icQ/ws=,my library,Local playlist more,local-library,1,最後的請求 (Please),TWA531669702,14,24,male,9,20131228,20171029
351,351,DIkkCsQiSIz/VINZSKvRW8kMYt8+0G2UR5a8eJYHC4E=,b7yydI1iGdF/kFybrbVHHDXeI/9stzEWK1i77MLj4rU=,my library,Local playlist more,local-library,1,Me Too,USSM11601177,13,21,female,9,20160425,20180916
352,352,wRKpx+fzd5Eb0c73MIooZzvPpdOyOnMg1hAKh5dohaw=,y9Ocq1kkar60lq7jevXRucIIFxWiNm4XTX4NA1Im3LI=,my library,Local playlist more,local-library,1,走在雨中,,14,24,male,9,20131228,20171029
353,353,DIkkCsQiSIz/VINZSKvRW8kMYt8+0G2UR5a8eJYHC4E=,j7+5QN2jrM1/brTfS1tBLbgVSxm7enfKWlheRLUpo9A=,my library,Local playlist more,local-library,0,Amazing You,KRA381601597,13,21,female,9,20160425,20180916
354,354,wRKpx+fzd5Eb0c73MIooZzvPpdOyOnMg1hAKh5dohaw=,+SstqMwhQPBQFTPBhLKPT642IiBDXzZFwlzsLl4cGXo=,my library,Local playlist more,local-library,1,好愛好散 (Blue Love Theme),TWA531658601,14,24,male,9,20131228,20171029
355,355,wRKpx+fzd5Eb0c73MIooZzvPpdOyOnMg1hAKh5dohaw=,+2r/RLKIXV7fDGROmzAKu9NOiH0zsbe6eAwrhijRFBc=,my library,Local playlist more,local-library,1,人在雨中,TWUM71300012,14,24,male,9,20131228,20171029
356,356,wRKpx+fzd5Eb0c73MIooZzvPpdOyOnMg1hAKh5dohaw=,IlNTgOUmmXElav8hTkv9ps73MvfeAgAGEQMGDEYD5xs=,my library,Local playlist more,local-library,1,寵兒,TWD951634111,14,24,male,9,20131228,20171029
357,357,mGRmAKp6luFlTzh/LOSiaResvIat12ErReDU7cGHV38=,fM+7pklyOkcD64nrxfPn4PJR0pf0fr0C3Jv2mCdCuS8=,my library,Local playlist more,local-playlist,1,維納斯,TWK231407709,4,16,male,7,20161113,20170912
358,358,DIkkCsQiSIz/VINZSKvRW8kMYt8+0G2UR5a8eJYHC4E=,Ru7n8Xw2s8LGDsgDhyzWqCWQRWQW9KNPY9qMOFAf5x0=,my library,Local playlist more,local-library,1,My Way,GBARL1601358,13,21,female,9,20160425,20180916
359,359,wRKpx+fzd5Eb0c73MIooZzvPpdOyOnMg1hAKh5dohaw=,qpbDKR4AVJQgP3BuyFMIXaUyN9PxEFQ5SEa8BzTCYxs=,my library,Local playlist more,local-library,1,走在雨中,TWA457901208,14,24,male,9,20131228,20171029
360,360,0tKt//St06ZlgzbIaDrZXURXrTbsQ0V3PMm8jy67qVw=,sgHKhG2d57U2o88razl9SyG1nuuMDf0J2BuDhzoI12Y=,discover,Discover Chart,online-playlist,1,All We Know,USQX91602153,1,0,,7,20111115,20170930
361,361,wRKpx+fzd5Eb0c73MIooZzvPpdOyOnMg1hAKh5dohaw=,TVtxD8qAAl8KeA5CU+1c4Pg6+/PR3vK2vYMnY/eSGho=,my library,Local playlist more,local-library,1,Love More - 三立、東森偶像劇<料理高校生>插曲,TWD631517901,14,24,male,9,20131228,20171029
362,362,DIkkCsQiSIz/VINZSKvRW8kMYt8+0G2UR5a8eJYHC4E=,N/jqBO5BTePFm60e3huQoLdsQ1ka4zWbbqEx0uS1Q8M=,my library,Local playlist more,local-library,1,Alarm,GBAHS1600223,13,21,female,9,20160425,20180916
363,363,wRKpx+fzd5Eb0c73MIooZzvPpdOyOnMg1hAKh5dohaw=,S5p1vvpFEqeIOmSOQ9+cgDZ3uyGCW+TKYCeuaQ9k+WQ=,my library,Local playlist more,local-library,1,鋼琴鍵 (Piano Keys),TWP031600104,14,24,male,9,20131228,20171029
364,364,0tKt//St06ZlgzbIaDrZXURXrTbsQ0V3PMm8jy67qVw=,MtFK4NN8Kv1k/xPA3wb8SQaP/jWee52FAaC1s9NFsU4=,discover,Discover Chart,online-playlist,1,This Is What You Came For,GBARL1600460,1,0,,7,20111115,20170930
365,365,DIkkCsQiSIz/VINZSKvRW8kMYt8+0G2UR5a8eJYHC4E=,5IdY2MN2AQOk9KCW8zFJukEokM8IMvAo9/1A5sEJCvk=,my library,Local playlist more,local-library,1,Quicksand,GBUM71603786,13,21,female,9,20160425,20180916
366,366,DIkkCsQiSIz/VINZSKvRW8kMYt8+0G2UR5a8eJYHC4E=,A0t3F/l/3A5UvyPnNQNkrwJuW4vH7f/ttZZ9ud7eWx8=,my library,Local playlist more,local-library,1,Cold Water,QMUY41600027,13,21,female,9,20160425,20180916
367,367,DIkkCsQiSIz/VINZSKvRW8kMYt8+0G2UR5a8eJYHC4E=,VkILU0H1h3NMmk9MQrXouNudGk5n8Ls5cqRRuBxeTh4=,my library,Local playlist more,local-library,1,眼| 鼻| 口 (Eyes| Nose| Lips),TWA531400512,13,21,female,9,20160425,20180916
368,368,mGRmAKp6luFlTzh/LOSiaResvIat12ErReDU7cGHV38=,D1yPhbS3FxT64wFGZXOcpbAOueAhQv169lg0HD78q6o=,my library,Local playlist more,local-playlist,1,天堂之後,TWK231407711,4,16,male,7,20161113,20170912
369,369,0tKt//St06ZlgzbIaDrZXURXrTbsQ0V3PMm8jy67qVw=,KZ5hwP74wRO6kRapVIprwodtNdVD2EVD3hkZmmyXFPk=,discover,Discover Chart,online-playlist,1,Love Yourself,USUM71516761,1,0,,7,20111115,20170930
370,370,wRKpx+fzd5Eb0c73MIooZzvPpdOyOnMg1hAKh5dohaw=,bUPiv+zDZZuM0Ja4qoHw9e7EhNhby9j+M15N1tmoUY8=,my library,Local playlist more,local-library,1,雨中漫步,TWC010103640,14,24,male,9,20131228,20171029
371,371,2XQPA+AZMulRgZ33ZH1w4GE6sKyssBCnkrTBnrwQV/I=,bG9ptdK+Pb7m4ozflF/RjUqbG/uo5ipgAo1ffT8mnfU=,my library,Local playlist more,local-playlist,1,你不是真正的快樂 (G.E.M.鄧紫棋),TWK231508806,13,16,female,3,20150501,20170923
372,372,2XQPA+AZMulRgZ33ZH1w4GE6sKyssBCnkrTBnrwQV/I=,WL4ipO3Mx9pxd4FMs69ha6o9541+fLeOow67Qkrfnro=,my library,Local playlist more,local-playlist,1,夜空中最亮的星,HKI111600009,13,16,female,3,20150501,20170923
373,373,DIkkCsQiSIz/VINZSKvRW8kMYt8+0G2UR5a8eJYHC4E=,+9cKsPJH9rOF2YYq76vT5uUYZ1GVIaaArYXnd0M1vPk=,my library,Local playlist more,local-library,1,When We Were Young,GBBKS1500217,13,21,female,9,20160425,20180916
374,374,DIkkCsQiSIz/VINZSKvRW8kMYt8+0G2UR5a8eJYHC4E=,U0TDs2qg5AXXAV3tJ0ageVvOdCEZOILhp0lwmlOvfPc=,my library,Local playlist more,local-library,1,Only For Her,KRA251601807,13,21,female,9,20160425,20180916
375,375,DIkkCsQiSIz/VINZSKvRW8kMYt8+0G2UR5a8eJYHC4E=,qUpTcTI2v+VuDkPY3ZXuJ1UHpniSACOiAmEDwF2rJ2A=,my library,Local playlist more,local-library,0,Tilted,FR6P11500950,13,21,female,9,20160425,20180916
376,376,DIkkCsQiSIz/VINZSKvRW8kMYt8+0G2UR5a8eJYHC4E=,XUz4Z4wPPChz+OIwkwj7HJ8teIjW3rEMdEATM80rDxM=,my library,Local playlist more,local-library,1,Sorry,USUM71516760,13,21,female,9,20160425,20180916
377,377,DIkkCsQiSIz/VINZSKvRW8kMYt8+0G2UR5a8eJYHC4E=,Dla931xrXcqK2tJPlhEOkoE9ewQVCLElV3eyP9YdZjw=,my library,Local playlist more,local-library,1,Bacon,USUM71602418,13,21,female,9,20160425,20180916
378,378,wRKpx+fzd5Eb0c73MIooZzvPpdOyOnMg1hAKh5dohaw=,DgVerPptwKjtmNUheQ/FN3wNWDbU9ZWjMWA8BI0eEGs=,my library,Local playlist more,local-library,1,未完不待續 (Not To Be Continued),TWP031600108,14,24,male,9,20131228,20171029
379,379,2XQPA+AZMulRgZ33ZH1w4GE6sKyssBCnkrTBnrwQV/I=,bTlSHgnwaBMIKHseTFHanJ3Zr4x82ybrGkexpnxDhTY=,my library,Local playlist more,local-playlist,1,愛情教會我們的事 (What Love Has Taught Us),TWA471602008,13,16,female,3,20150501,20170923
380,380,wRKpx+fzd5Eb0c73MIooZzvPpdOyOnMg1hAKh5dohaw=,vFqdIOMZArcrRDXmvVRxEkAApbpcOrA2ngotwk5I05I=,my library,Local playlist more,local-library,1,遇見 (Encounter),TWA530355702,14,24,male,9,20131228,20171029
381,381,DIkkCsQiSIz/VINZSKvRW8kMYt8+0G2UR5a8eJYHC4E=,Vla6ngHTZjRhkJB5k0kWs6EowfaJsyl3nOA1QVP0O98=,my library,Local playlist more,local-library,1,Only U,KRC211600007,13,21,female,9,20160425,20180916
382,382,2XQPA+AZMulRgZ33ZH1w4GE6sKyssBCnkrTBnrwQV/I=,kFx6IW7O34CiWxdfV61/cIjZs57ZasQBPjJQSJk2pk0=,my library,Local playlist more,local-playlist,1,喜歡你,HKI111400029,13,16,female,3,20150501,20170923
383,383,wRKpx+fzd5Eb0c73MIooZzvPpdOyOnMg1hAKh5dohaw=,ngEvjedMDSk6+TCOX1gDsIlbRe8OpoCvDx8U1W4S3Wc=,my library,Local playlist more,local-library,1,Get High (Get High),TWA530671202,14,24,male,9,20131228,20171029
384,384,wRKpx+fzd5Eb0c73MIooZzvPpdOyOnMg1hAKh5dohaw=,zx4aCmk+b/uPmvESsG8ekvi7qWmifSPNMXg1i8wyG8Q=,my library,Local playlist more,local-library,1,寂寞無害 (Harmless Loneliness),TWA471603002,14,24,male,9,20131228,20171029
385,385,2XQPA+AZMulRgZ33ZH1w4GE6sKyssBCnkrTBnrwQV/I=,oTGg75yjTAP0grXmGld3EUD0b/b9u7lW2JyUX/mBiXI=,my library,Local playlist more,local-playlist,1,我愛過你 (I Loved You),TWA471602011,13,16,female,3,20150501,20170923
386,386,0tKt//St06ZlgzbIaDrZXURXrTbsQ0V3PMm8jy67qVw=,ux6db2W4f9nhapYVkSg81Uzhxnw0vf44cFWHSd2EuJo=,discover,Discover Chart,online-playlist,1,Don't Wanna Know,USUM71609975,1,0,,7,20111115,20170930
387,387,mGRmAKp6luFlTzh/LOSiaResvIat12ErReDU7cGHV38=,HI7JQES1s2IXSrslLlAQ7CVgW8ov8OFKoABoUyZrN10=,my library,Local playlist more,local-playlist,1,我們的主場,TWK231407707,4,16,male,7,20161113,20170912
388,388,DIkkCsQiSIz/VINZSKvRW8kMYt8+0G2UR5a8eJYHC4E=,VhjYjor/PN9DpNFCPx/7NVw0xyGPrkLH1nUDNvVc91U=,my library,Local playlist more,local-library,1,LOST CHILD,KRA380900707,13,21,female,9,20160425,20180916
389,389,DIkkCsQiSIz/VINZSKvRW8kMYt8+0G2UR5a8eJYHC4E=,CutvaCB9vP/Ne7YKxxjpctgdIdVxaXeswuCq28030IE=,my library,Local playlist more,local-library,0,Meteorite,GBUM71603866,13,21,female,9,20160425,20180916
390,390,DIkkCsQiSIz/VINZSKvRW8kMYt8+0G2UR5a8eJYHC4E=,z0iT0Kko6Bga/c57YgVR8w59M5kzQrWIbqRhvxTn/TM=,my library,Local playlist more,local-library,1,Ribbon,KRA391600031,13,21,female,9,20160425,20180916
391,391,mGRmAKp6luFlTzh/LOSiaResvIat12ErReDU7cGHV38=,nm1dzRfsacRpCA61PN0mLJXk13mCAjij0jitcrV/rDc=,my library,Local playlist more,local-playlist,1,Miss Incredible,TWK231407710,4,16,male,7,20161113,20170912
392,392,2XQPA+AZMulRgZ33ZH1w4GE6sKyssBCnkrTBnrwQV/I=,GkWQerdfaBuNhqBxdxZhvhJNIaDfakOEG6hsHMd0kBU=,my library,Local playlist more,local-playlist,1,不期而遇,TWUM71600052,13,16,female,3,20150501,20170923
393,393,wRKpx+fzd5Eb0c73MIooZzvPpdOyOnMg1hAKh5dohaw=,8OsXpp32oqorzAN4NNkVouaV0I81ddPLZ8DxMRAGJdQ=,my library,Local playlist more,local-library,1,說實話,TWUM71600004,14,24,male,9,20131228,20171029
394,394,DIkkCsQiSIz/VINZSKvRW8kMYt8+0G2UR5a8eJYHC4E=,8PWJRFEDm23jpgwxHFkW6woatYWKFg3SoFsE/yBAvpg=,my library,Local playlist more,local-library,1,Battle Cry,USUM71406333,13,21,female,9,20160425,20180916
395,395,wRKpx+fzd5Eb0c73MIooZzvPpdOyOnMg1hAKh5dohaw=,jOpefqzIMnK/LfCVs6XMQvzkWbHe3yU/t+xfIQZaFuM=,my library,Local playlist more,local-library,1,如果再見 (If We Meet Again),TWA211630909,14,24,male,9,20131228,20171029
396,396,wRKpx+fzd5Eb0c73MIooZzvPpdOyOnMg1hAKh5dohaw=,ql/TAR4g4O7w9xQUQvt259DeqUTyA4MWJmTYtDz3Ga8=,my library,Local playlist more,local-library,1,致愛 (Your Song),TWH771525006,14,24,male,9,20131228,20171029
397,397,sLcnHzOjeViYF6Hddp2CoaG4Xul3MtCIUqubTmhV0do=,lV/CT1FpIFWTYktIQFzvYegydQe4QXNIUe8+BKysJaY=,my library,Local playlist more,local-library,1,忘了說愛你,TWD950838104,5,20,male,3,20120608,20180504
398,398,f1jGwInPhwe0eevPLEE3Nv5QGCPiXoHBYcsyLKKCgpA=,PqajZNgpw0FinTElsZwM84RC93/d1TiCPzjhfk+Fm2I=,my library,Local playlist more,local-playlist,1,分開的學問,TWU711601568,5,0,,7,20110715,20170921
399,399,AlZcgP55T9abwVPS9F7JVwdgsU02YjIPWqJ2cTINWsA=,HTu0yj2OGmSKPV6I6ktmb6DnmnZY8ZSFrrzNFR/MOfQ=,discover,Discover Chart,online-playlist,1,Perfect Strangers,GBUM71602437,5,36,female,3,20111216,20181013
400,400,AlZcgP55T9abwVPS9F7JVwdgsU02YjIPWqJ2cTINWsA=,YJKHI4Asj1oM5vJftbISis2QYliVSExtWiWnwb7TOgo=,discover,Discover Chart,online-playlist,1,This Love,USJAY0300080,5,36,female,3,20111216,20181013
401,401,3YP0jWMILsszO+UlJzGlCadbCIw1P3hIrYrDiatrJBo=,f63hfddZjOyVnUEmQ8oX4jvCbFNVuz6bnFhXCzAjoLM=,listen with,Others profile more,listen-with,0,First Love,TWD631416106,13,27,male,9,20121002,20180220
402,402,3YP0jWMILsszO+UlJzGlCadbCIw1P3hIrYrDiatrJBo=,zcieWa7/2VeVp0m0fa95RI3i6FIfNTMzVvYXm3X64Y8=,listen with,Others profile more,listen-with,0,失憶的金魚,TWUM71400086,13,27,male,9,20121002,20180220
403,403,3YP0jWMILsszO+UlJzGlCadbCIw1P3hIrYrDiatrJBo=,t3ksBFRE07SISiIdExxUx4yVVko9xKpvzgvQp61oqz8=,listen with,Others profile more,listen-with,0,風的心,TWA539091203,13,27,male,9,20121002,20180220
404,404,AlZcgP55T9abwVPS9F7JVwdgsU02YjIPWqJ2cTINWsA=,IKMFuL0f5Y8c63Hg9BXkeNJjE0z8yf3gMt/tOxF4QNE=,discover,Online playlist more,online-playlist,1,Closer,USQX91601347,5,36,female,3,20111216,20181013
405,405,AlZcgP55T9abwVPS9F7JVwdgsU02YjIPWqJ2cTINWsA=,NhQfOVnptpW5z5qsP/sN+hVS8TM2iYvdy/ZGVe7K+kM=,discover,Online playlist more,online-playlist,1,Black Beatles,USUM71603293,5,36,female,3,20111216,20181013
406,406,AlZcgP55T9abwVPS9F7JVwdgsU02YjIPWqJ2cTINWsA=,XgLDH2I0dmKXQNQTMsNyGSy5oz+o6o6jPTqj0I8abFY=,discover,Discover Chart,online-playlist,1,Just Like Fire,USWD11676311,5,36,female,3,20111216,20181013
407,407,3YP0jWMILsszO+UlJzGlCadbCIw1P3hIrYrDiatrJBo=,2Np8hSpSAsEZvbxzivPJFZ6e4iY7zzQpdvxcTUeoZc4=,listen with,Others profile more,listen-with,0,流星飛過,TWD631314103,13,27,male,9,20121002,20180220
408,408,T2vwMT+2myYGcAJwZFO486TlTBoNit0yzuuuDZc6/Oo=,rbzg+BkkWJX9dEgPktWaoqYV7uc1rfC6Spz2hUwSJzI=,my library,Online playlist more,online-playlist,1,握不住的他 (The taste of love),TWB670601302,1,0,,7,20151226,20170924
409,409,T2vwMT+2myYGcAJwZFO486TlTBoNit0yzuuuDZc6/Oo=,9qKbZF6dAv2n1hC3U8oMRveo6PPUlNC36lZ11FX7kGk=,my library,Online playlist more,online-playlist,1,藍色眼睛,TWA770400255,1,0,,7,20151226,20170924
410,410,T2vwMT+2myYGcAJwZFO486TlTBoNit0yzuuuDZc6/Oo=,mVN3k8v2ztZBsdFmQhTYKSVxMufCgGXUuKaXvaGEuNg=,my library,Online playlist more,online-playlist,1,Dream,TWA770400220,1,0,,7,20151226,20170924
411,411,T2vwMT+2myYGcAJwZFO486TlTBoNit0yzuuuDZc6/Oo=,recYJksos0I1cBzyUE+qafUN1Hlr4FepUkVb/YnTc0E=,my library,Online playlist more,online-playlist,1,夏天的風,TWA770500402,1,0,,7,20151226,20170924
412,412,T2vwMT+2myYGcAJwZFO486TlTBoNit0yzuuuDZc6/Oo=,0FZAL+MNTfa8wwnWXJ9rLIhGW8NpVjpJ3UieSjcTG8U=,my library,Online playlist more,online-playlist,1,愛X無限大,TWA450688101,1,0,,7,20151226,20170924
413,413,yp6A/uxyh/0D2+D177JVzWcruMfNzVr6l19bsssb3XY=,43Qm2YzsP99P5wm37B1JIhezUcQ/1CDjYlQx6rBbz2U=,discover,Online playlist more,online-playlist,1,後來的我們 (Here| After| Us),TWK231610206,6,29,female,3,20130402,20171008
414,414,lygTHDabQgTxGB6WD7oNMt5STSSlT/GvuRivCs1+1cI=,IXP1a2o3NL8WU4WK1X0WJAKaSW+LgGRpPDn4Gt1HrV8=,discover,Online playlist more,online-playlist,1,在沒有你以後 (feat. 張智成) (Without You),TWA531657210,1,0,,7,20160202,20171001
415,415,yp6A/uxyh/0D2+D177JVzWcruMfNzVr6l19bsssb3XY=,35dx60z4m4+Lg+qIS0l2A8vspbthqnpTylWUu51jW+4=,discover,Online playlist more,online-playlist,1,癡情玫瑰花,TWD971500033,6,29,female,3,20130402,20171008
416,416,yp6A/uxyh/0D2+D177JVzWcruMfNzVr6l19bsssb3XY=,cy10N2j2sdY/X4BDUcMu2Iumfz7pV3tqE5iEaup2yGI=,discover,Online playlist more,online-playlist,1,派對動物 (Party Animal),TWK231680790,6,29,female,3,20130402,20171008
417,417,lygTHDabQgTxGB6WD7oNMt5STSSlT/GvuRivCs1+1cI=,G/4+VCRLpfjQJ4SAwMDcf+W8PTw0eOBRgFvg4fHUOO8=,discover,Online playlist more,online-playlist,1,道聽塗說 (Remembering you),TWX351600001,1,0,,7,20160202,20171001
418,418,lygTHDabQgTxGB6WD7oNMt5STSSlT/GvuRivCs1+1cI=,pHaz1pjrzfa+p9u7Ga2ngsEhHUyUgT1Npouo+nP6e8s=,discover,Online playlist more,online-playlist,1,原來我也可以幸福 (my happiness),TWBW51600302,1,0,,7,20160202,20171001
419,419,yp6A/uxyh/0D2+D177JVzWcruMfNzVr6l19bsssb3XY=,X9POPzgG9wcthL9a9beND/+ByX3Aych0C/YEPMtT3OM=,discover,Discover Chart,online-playlist,1,島嶼天光,TWM671304801,6,29,female,3,20130402,20171008
420,420,gvJ0N8gkqJwm4psewGcv/nwXEFe38jacQOz+oyzrmEQ=,PyOTkp+L3tTilhQHyrOxiIiGJAgdy1JVBjPMFaoFYzg=,discover,Online playlist more,song-based-playlist,1,用情,,1,0,,7,20130513,20171001
421,421,gvJ0N8gkqJwm4psewGcv/nwXEFe38jacQOz+oyzrmEQ=,s/zHMxkHCPE2CMTx5sxYYblYiVansMvdLNBtv4kundA=,discover,Online playlist more,song-based-playlist,1,愛情爐丹,,1,0,,7,20130513,20171001
422,422,gvJ0N8gkqJwm4psewGcv/nwXEFe38jacQOz+oyzrmEQ=,PSVOKA1j6g0GjRtI07DTdhgy1zSku1eOunNVLJPlgpo=,discover,Online playlist more,song-based-playlist,0,愛你的理由,TWW451103002,1,0,,7,20130513,20171001
423,423,vGgTZY7wEn1vetPcIf5VmABrqpgamquSzJUSXO5Qqok=,PClw+kzBzD0bzc5b+ciisEx8yAF2KvVTFuOJalvR14g=,search,Online playlist more,online-playlist,1,不要亂說,HKI490651107,1,0,,7,20160825,20170930
424,424,i20rf6mroP6vsce9ZWJzKI6tdQ3cwBJFkc90lys+W58=,NevP3UESU9O78jplmv9o5m9gN8ntZWXwD7l7VuIM4X8=,my library,My library,album,1,不再怕寂寞 (No longer alone),TWA211659301,1,0,,7,20140724,20170914
425,425,i20rf6mroP6vsce9ZWJzKI6tdQ3cwBJFkc90lys+W58=,rwn4vuaBYGXrcj+ivp7R7LyW2TDUAp0jSRvrYH25V7g=,my library,My library,album,1,我的淚 (There are Tears),TWA211656001,1,0,,7,20140724,20170914
426,426,i20rf6mroP6vsce9ZWJzKI6tdQ3cwBJFkc90lys+W58=,0mOLByjaqNUb9QsVFvMc437xnRc2ICEmTq73fC1PSYE=,my library,My library,album,1,粉筆和塗鴉 (Chalk N Doodle) - 衛視中文台戲劇 <長不大的爸爸>插曲,TWA211554101,1,0,,7,20140724,20170914
427,427,i20rf6mroP6vsce9ZWJzKI6tdQ3cwBJFkc90lys+W58=,Bi1S7r/ax12McxMD8FEE+kivti0JFsCjSE4oo5uG6+0=,my library,My library,album,1,坦然 (What's past is past.),TWA211558101,1,0,,7,20140724,20170914
428,428,vGgTZY7wEn1vetPcIf5VmABrqpgamquSzJUSXO5Qqok=,Rm/98auv0Zf4pj/FOzp8Ny8duHeOyTmkPenl1L5SMHY=,search,Online playlist more,online-playlist,1,Bad Boy,TWB519703506,1,0,,7,20160825,20170930
429,429,J8aAM+sSMlwGR8bK52NvJh3oxgg0Ko9uwKdDXrAVzKM=,t4Vlf/YT6j2Uo5XfhKCrBEsYjlya5xW31NKgDSDhErU=,search,Artist more,top-hits-for-artist,1,每天都是生日 (Everyday iz my birthday),TWA451600302,13,25,female,9,20150519,20170918
430,430,J8aAM+sSMlwGR8bK52NvJh3oxgg0Ko9uwKdDXrAVzKM=,dgM6R3JlD2el8SZlTWaALX1GCNWpX0uK5gx5JEUidQ4=,search,Artist more,top-hits-for-artist,0,Intro Sin city,TWA451600301,13,25,female,9,20150519,20170918
431,431,J8aAM+sSMlwGR8bK52NvJh3oxgg0Ko9uwKdDXrAVzKM=,Huq3CYF/JwXf1wDXMOIXQ6cXfLzzwr9+7ePz69hzG1c=,search,Search,song,1,土豪情歌Hoya,TWA451600801,13,25,female,9,20150519,20170918
432,432,vGgTZY7wEn1vetPcIf5VmABrqpgamquSzJUSXO5Qqok=,qn0H+OUWWuJ8MUFBklRcSeq2SijDEAHQbzW9Sdrdbho=,search,Album more,album,1,這樣你還要愛我嗎,TWU971402002,1,0,,7,20160825,20170930
433,433,vGgTZY7wEn1vetPcIf5VmABrqpgamquSzJUSXO5Qqok=,Qy+gXpJ+XViWd3/wBKB6NMQJgiyfC2Db3eGBeo8Bq5s=,search,Album more,album,1,三月,TWU971402003,1,0,,7,20160825,20170930
434,434,hfY5sJ1TRsEApk/J9YZBdJlyDa9b8k8W1DvfWwI0c7w=,9Qs49soqHubFbdMCrF/ktmC37eQqWqrUKcZ5uWfdcMA=,my library,My library,local-playlist,1,I Do,HKJ631602001,15,30,male,9,20150518,20181009
435,435,hfY5sJ1TRsEApk/J9YZBdJlyDa9b8k8W1DvfWwI0c7w=,cy10N2j2sdY/X4BDUcMu2Iumfz7pV3tqE5iEaup2yGI=,my library,Local playlist more,local-playlist,1,派對動物 (Party Animal),TWK231680790,15,30,male,9,20150518,20181009
436,436,hfY5sJ1TRsEApk/J9YZBdJlyDa9b8k8W1DvfWwI0c7w=,LBnwicJLcepb/l8c68qpMRJIaUcm1UvgtKEfQwITrpI=,my library,My library,local-playlist,1,勇敢 (Braveness),TWK231588891,15,30,male,9,20150518,20181009
437,437,eSEKewUNs67gdwQSm721KUW8kNgMARhMbknE26jiT7c=,CXdtx7/QxePhjYwYFcXVv+lXjCDEGRJ9r/OC7IQXthw=,my library,Local playlist more,local-playlist,1,浪費,TWD951234104,1,0,female,7,20140915,20170815
438,438,hfY5sJ1TRsEApk/J9YZBdJlyDa9b8k8W1DvfWwI0c7w=,ais8JywokK/9xknopESh6HsX4hOsVK1Fb1sDszIn15s=,my library,Local playlist more,local-playlist,1,無敵鐵金剛,TWK010800009,15,30,male,9,20150518,20181009
439,439,hfY5sJ1TRsEApk/J9YZBdJlyDa9b8k8W1DvfWwI0c7w=,DVvcHp25ONgbRX0Uf64sXGcByNe4yGtJfrAT+UMHnC4=,my library,My library,local-playlist,1,別再為他流淚,TWK230901801,15,30,male,9,20150518,20181009
440,440,eSEKewUNs67gdwQSm721KUW8kNgMARhMbknE26jiT7c=,22wN6a2Q/qVQosA8OBfVg6AbwvI2KJnZ35DXLqpLHJg=,my library,Local playlist more,local-playlist,1,愛_不需要理由 (LOVE_NO REASON),,1,0,female,7,20140915,20170815
441,441,hfY5sJ1TRsEApk/J9YZBdJlyDa9b8k8W1DvfWwI0c7w=,KcQ4assZxaXsdizqxGjUSAY7CNc6+6hQzpVsjnWsShQ=,my library,My library,local-playlist,1,怎麼還不愛 (Why Not Love),TWA471505003,15,30,male,9,20150518,20181009
442,442,OqnHbTtm5kM0q7b+e08J1O/vhiBvPvP8plh0rXiWy2M=,EL5DbsSvhAFtMBBoOjs4aipOjC3Xj4syX/l/wlK+kdM=,discover,Online playlist more,online-playlist,1,愛情廢柴,TWK971601310,5,32,female,3,20140711,20170730
443,443,Uwq4w90xJTWBJk0+3VGcccFsr1htGRCgZZ1LhlJ3JYU=,d7LtyALDMDuIKf18CkEwIKSq2s3n9is80oVbOXY/1m0=,my library,Local playlist more,local-playlist,1,DONKEY BOOGIE DODO,JPPO01506784,5,38,male,9,20100527,20171006
444,444,YUp+WdysLxN/tub5lQ3wHIjDdrgK0eNtlJE6+c/fk2g=,7eKGhG6Cojjjq+pgEe1knBgc1t6Ivl6Y/i4J+0Uydc8=,my library,Local playlist more,local-library,1,Rather Be (feat. Jess Glynne),GBAHS1300498,12,28,female,9,20080305,20180218
445,445,OqnHbTtm5kM0q7b+e08J1O/vhiBvPvP8plh0rXiWy2M=,JA6C0GEK1sSCVbHyqtruH/ARD1NKolYrw7HXy6EVNAc=,discover,Online playlist more,online-playlist,1,愛不需要裝乖 (feat.王詩安) (Love Doesn't Need To Pretend),TWA531579711,5,32,female,3,20140711,20170730
446,446,0WAzZU1GYCwgFJY+zjGFVauHgt4OlNb/TmuC5y+meWI=,+ns7TUfsDgumML8q2hVjpi+B3dDLB/YlrEDoLuSmlKI=,my library,Local playlist more,local-library,1,你眼中的我,TWA211328204,5,20,female,9,20090906,20181007
447,447,YUp+WdysLxN/tub5lQ3wHIjDdrgK0eNtlJE6+c/fk2g=,X96NEF2NcG6gyKVF0+U3H98CgAlgecjthmaqQe0nLPE=,my library,Local playlist more,local-library,1,晴天,TWK970300503,12,28,female,9,20080305,20180218
